Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Group
Mok USRR,7/16/20,net throw,4,5,394162,395739,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,135,Copepoda
Mok USRR,7/16/20,net throw,4,5,394162,395739,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,437,Copepoda
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,4,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,130,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,3,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,5,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,3,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,11,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,1,Cladocera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,2,Gastropoda
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,25,Rotifera
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,10,Copepoda
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,24,Copepoda
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,3,Insecta
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,4,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,142,Copepoda
Cos Beach,7/16/20,net throw,4,5,404236,405379,153,30,100,1,6,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,3,Insecta
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,3,Annelida
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,7,Arachnida
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,2,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,13,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,9,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,5,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,6,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,11,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,streblocerus,,adult,7,Cladocera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,30,Copepoda
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthopoda,Insecta,0,Hemiptera,Aphidoidea,Aphidoidea,aphidoidea,,adult,1,Insecta
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthopoda,Insecta,0,Hymenoptera,0,0,hymenoptera,,adult,1,Insecta
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,Ostracoda
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,illyocypris,,adult,1,Ostracoda
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,1,Rotifera
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,1,Tardigrada
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,117,Copepoda
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,8,Insecta
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,14,Copepoda
XSSAC,7/16/20,net throw,4,5,405382,407398,153,30,75,1,4,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,2,Insecta
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,3,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,3,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,3,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,2,Cladocera
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,11,Copepoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,9,Copepoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,115,Copepoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,13,Gastropoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,2,Ostracoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,3,Ostracoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,10,Copepoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,583,Copepoda
Baby Marsh,8/17/20,net throw,4,5,112731,113761,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,456,Copepoda
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,37,Cladocera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,2,Cladocera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,Cladocera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,4,Cladocera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,17,Cladocera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,1,Copepoda
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,32,Gastropoda
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,99,Rotifera
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,4,Copepoda
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,34,Copepoda
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,3,Insecta
Mok USRR,8/17/20,net throw,4,5,117576,118890,153,30,75,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,158,Copepoda
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,197,Cladocera
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,adult,219,Copepoda
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,3,Copepoda
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,10,Gastropoda
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,10,Rotifera
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,2,Copepoda
Cos Beach,8/17/20,net throw,4,5,120210,121237,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,122,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,19,Annelida
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,9,Arachnida
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,8,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,5,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,14,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,3,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,1,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,37,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,streblocerus,,adult,7,Cladocera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,8,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Insecta,0,Hemiptera,Aphidoidea,Aphidoidea,aphidoidea,,adult,1,Insecta
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,8,Ostracoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,2,Ostracoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,Rotifera
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,2,Tardigrada
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,93,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,6,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,17,Insecta
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthopoda,Insecta,0,Trichoptera,0,0,tricoptera,,larvae,1,Insecta
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,12,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,15,Copepoda
XSSAC,8/17/20,net throw,4,5,125511,126203,153,30,50,1,2,Molussca,Bivalvia,0,0,0,0,bivalvia,,unknown ,100,Bivalvia
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,1,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,8,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,2,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,2,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,3,Cladocera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,28,Copepoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,22,Gastropoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,12,Ostracoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,1,Rotifera
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,102,Copepoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,297,Copepoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,426,Copepoda
Baby Marsh,10/6/20,net throw,4,5,414042,415660,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,3,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,5,Arachnida
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,21,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,9,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,12,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Siddidae,Diaphanosoma,diaphanosoma,,adult,5,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,24,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Moinidae,Moina,moina,,adult,2,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,23,Cladocera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,4,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,23,Gastropoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,Insecta
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,3,Insecta
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,6,Ostracoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,Ostracoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,10,Rotifera
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,33,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,42,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Insecta,Pterygota,Thysanoptera,0,0,thysanoptera,,embryo,1,Insecta
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,9,Copepoda
Mok USRR,10/6/20,net throw,4,5,432082,434117,153,30,50,1,50,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,7,Insecta
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Malacostraca,0,Amphipoda,Gammaridae,Gammarus,gammarus,,adult,1,Amphipoda
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,1,Annelida
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,17,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,2,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,9,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,2,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,10,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,5,Cladocera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,Copepoda
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Molussca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,gastropoda,,adult,10,Gastropoda
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,Insecta
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,6,Ostracoda
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,5,Rotifera
Cos Beach,10/6/20,net throw,4,5,450635,452149,153,30,50,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,11,Copepoda
