"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568253, SEN S/N: 20568253)","Temp, °C (LGR S/N: 20568253, SEN S/N: 20568253)","New Sensor Cap (LGR S/N: 20568253)","Expired Sensor Cap (LGR S/N: 20568253)","End Of File (LGR S/N: 20568253)"
18925,03/04/20 03:00:00 PM,9.42,13.38,,,
18926,03/04/20 03:15:00 PM,9.27,13.44,,,
18927,03/04/20 03:30:00 PM,9.27,13.46,,,
18928,03/04/20 03:45:00 PM,9.23,13.48,,,
18929,03/04/20 04:00:00 PM,9.38,13.50,,,
18930,03/04/20 04:15:00 PM,9.24,13.50,,,
18931,03/04/20 04:30:00 PM,9.27,13.48,,,
18932,03/04/20 04:45:00 PM,9.31,13.48,,,
18933,03/04/20 05:00:00 PM,9.25,13.50,,,
18934,03/04/20 05:15:00 PM,9.30,13.50,,,
18935,03/04/20 05:30:00 PM,9.31,13.52,,,
18936,03/04/20 05:45:00 PM,9.36,13.56,,,
18937,03/04/20 06:00:00 PM,9.29,13.58,,,
18938,03/04/20 06:15:00 PM,9.35,13.62,,,
18939,03/04/20 06:30:00 PM,9.37,13.64,,,
18940,03/04/20 06:45:00 PM,9.38,13.68,,,
18941,03/04/20 07:00:00 PM,9.42,13.72,,,
18942,03/04/20 07:15:00 PM,9.40,13.74,,,
18943,03/04/20 07:30:00 PM,9.45,13.76,,,
18944,03/04/20 07:45:00 PM,9.47,13.76,,,
18945,03/04/20 08:00:00 PM,9.46,13.74,,,
18946,03/04/20 08:15:00 PM,9.63,13.68,,,
18947,03/04/20 08:30:00 PM,9.57,13.64,,,
18948,03/04/20 08:45:00 PM,9.69,13.56,,,
18949,03/04/20 09:00:00 PM,9.56,13.48,,,
18950,03/04/20 09:15:00 PM,9.45,13.42,,,
18951,03/04/20 09:30:00 PM,9.75,13.34,,,
18952,03/04/20 09:45:00 PM,9.69,13.28,,,
18953,03/04/20 10:00:00 PM,9.76,13.26,,,
18954,03/04/20 10:15:00 PM,9.75,13.22,,,
18955,03/04/20 10:30:00 PM,9.84,13.20,,,
18956,03/04/20 10:45:00 PM,9.86,13.18,,,
18957,03/04/20 11:00:00 PM,9.84,13.20,,,
18958,03/04/20 11:15:00 PM,9.86,13.22,,,
18959,03/04/20 11:30:00 PM,9.69,13.22,,,
18960,03/04/20 11:45:00 PM,9.78,13.24,,,
18961,03/05/20 12:00:00 AM,9.73,13.26,,,
18962,03/05/20 12:15:00 AM,9.62,13.30,,,
18963,03/05/20 12:30:00 AM,9.61,13.30,,,
18964,03/05/20 12:45:00 AM,9.61,13.32,,,
18965,03/05/20 01:00:00 AM,9.46,13.34,,,
18966,03/05/20 01:15:00 AM,9.22,13.34,,,
18967,03/05/20 01:30:00 AM,9.20,13.34,,,
18968,03/05/20 01:45:00 AM,9.50,13.36,,,
18969,03/05/20 02:00:00 AM,9.30,13.36,,,
18970,03/05/20 02:15:00 AM,9.34,13.36,,,
18971,03/05/20 02:30:00 AM,9.33,13.36,,,
18972,03/05/20 02:45:00 AM,9.18,13.36,,,
18973,03/05/20 03:00:00 AM,9.29,13.34,,,
18974,03/05/20 03:15:00 AM,9.19,13.34,,,
18975,03/05/20 03:30:00 AM,9.46,13.32,,,
18976,03/05/20 03:45:00 AM,9.45,13.32,,,
18977,03/05/20 04:00:00 AM,9.33,13.32,,,
18978,03/05/20 04:15:00 AM,9.34,13.30,,,
18979,03/05/20 04:30:00 AM,9.47,13.28,,,
18980,03/05/20 04:45:00 AM,9.40,13.28,,,
18981,03/05/20 05:00:00 AM,9.42,13.28,,,
18982,03/05/20 05:15:00 AM,9.32,13.26,,,
18983,03/05/20 05:30:00 AM,9.30,13.24,,,
18984,03/05/20 05:45:00 AM,9.49,13.22,,,
18985,03/05/20 06:00:00 AM,9.40,13.20,,,
18986,03/05/20 06:15:00 AM,9.40,13.18,,,
18987,03/05/20 06:30:00 AM,9.34,13.16,,,
18988,03/05/20 06:45:00 AM,9.46,13.14,,,
18989,03/05/20 07:00:00 AM,9.45,13.14,,,
18990,03/05/20 07:15:00 AM,9.44,13.16,,,
18991,03/05/20 07:30:00 AM,9.37,13.20,,,
18992,03/05/20 07:45:00 AM,9.38,13.22,,,
18993,03/05/20 08:00:00 AM,9.32,13.22,,,
18994,03/05/20 08:15:00 AM,9.30,13.24,,,
18995,03/05/20 08:30:00 AM,9.28,13.24,,,
18996,03/05/20 08:45:00 AM,9.28,13.24,,,
18997,03/05/20 09:00:00 AM,9.24,13.24,,,
18998,03/05/20 09:15:00 AM,9.23,13.24,,,
18999,03/05/20 09:30:00 AM,9.20,13.24,,,
19000,03/05/20 09:45:00 AM,9.18,13.24,,,
19001,03/05/20 10:00:00 AM,9.20,13.24,,,
19002,03/05/20 10:15:00 AM,9.23,13.26,,,
19003,03/05/20 10:30:00 AM,9.27,13.28,,,
19004,03/05/20 10:45:00 AM,9.24,13.28,,,
19005,03/05/20 11:00:00 AM,9.24,13.30,,,
19006,03/05/20 11:15:00 AM,9.14,13.34,,,
19007,03/05/20 11:30:00 AM,9.25,13.36,,,
19008,03/05/20 11:45:00 AM,9.19,13.38,,,
19009,03/05/20 12:00:00 PM,9.29,13.42,,,
19010,03/05/20 12:15:00 PM,9.25,13.48,,,
19011,03/05/20 12:30:00 PM,8.90,13.56,,,
19012,03/05/20 12:45:00 PM,8.69,13.60,,,
19013,03/05/20 01:00:00 PM,8.65,13.62,,,
19014,03/05/20 01:15:00 PM,8.69,13.64,,,
19015,03/05/20 01:30:00 PM,8.80,13.62,,,
19016,03/05/20 01:45:00 PM,8.77,13.62,,,
19017,03/05/20 02:00:00 PM,8.79,13.62,,,
19018,03/05/20 02:15:00 PM,8.78,13.62,,,
19019,03/05/20 02:30:00 PM,8.72,13.64,,,
19020,03/05/20 02:45:00 PM,8.79,13.64,,,
19021,03/05/20 03:00:00 PM,8.55,13.68,,,
19022,03/05/20 03:15:00 PM,8.57,13.72,,,
19023,03/05/20 03:30:00 PM,8.74,13.78,,,
19024,03/05/20 03:45:00 PM,8.87,13.84,,,
19025,03/05/20 04:00:00 PM,8.88,13.86,,,
19026,03/05/20 04:15:00 PM,8.72,13.82,,,
19027,03/05/20 04:30:00 PM,8.86,13.80,,,
19028,03/05/20 04:45:00 PM,8.82,13.82,,,
19029,03/05/20 05:00:00 PM,8.94,13.86,,,
19030,03/05/20 05:15:00 PM,9.24,13.88,,,
19031,03/05/20 05:30:00 PM,9.06,13.90,,,
19032,03/05/20 05:45:00 PM,9.19,13.90,,,
19033,03/05/20 06:00:00 PM,9.28,13.92,,,
19034,03/05/20 06:15:00 PM,9.36,13.92,,,
19035,03/05/20 06:30:00 PM,9.37,13.90,,,
19036,03/05/20 06:45:00 PM,9.42,13.86,,,
19037,03/05/20 07:00:00 PM,9.46,13.82,,,
19038,03/05/20 07:15:00 PM,9.60,13.76,,,
19039,03/05/20 07:30:00 PM,9.62,13.70,,,
19040,03/05/20 07:45:00 PM,9.58,13.64,,,
19041,03/05/20 08:00:00 PM,9.62,13.58,,,
19042,03/05/20 08:15:00 PM,9.65,13.50,,,
19043,03/05/20 08:30:00 PM,9.79,13.44,,,
19044,03/05/20 08:45:00 PM,9.91,13.38,,,
19045,03/05/20 09:00:00 PM,9.89,13.34,,,
19046,03/05/20 09:15:00 PM,9.97,13.30,,,
19047,03/05/20 09:30:00 PM,9.92,13.28,,,
19048,03/05/20 09:45:00 PM,9.97,13.26,,,
19049,03/05/20 10:00:00 PM,10.00,13.26,,,
19050,03/05/20 10:15:00 PM,9.84,13.28,,,
19051,03/05/20 10:30:00 PM,9.93,13.30,,,
19052,03/05/20 10:45:00 PM,9.96,13.32,,,
19053,03/05/20 11:00:00 PM,9.93,13.36,,,
19054,03/05/20 11:15:00 PM,9.93,13.38,,,
19055,03/05/20 11:30:00 PM,9.90,13.42,,,
19056,03/05/20 11:45:00 PM,9.92,13.46,,,
19057,03/06/20 12:00:00 AM,9.88,13.50,,,
19058,03/06/20 12:15:00 AM,9.83,13.56,,,
19059,03/06/20 12:30:00 AM,9.87,13.60,,,
19060,03/06/20 12:45:00 AM,9.78,13.64,,,
19061,03/06/20 01:00:00 AM,9.70,13.68,,,
19062,03/06/20 01:15:00 AM,9.70,13.72,,,
19063,03/06/20 01:30:00 AM,9.64,13.74,,,
19064,03/06/20 01:45:00 AM,9.58,13.76,,,
19065,03/06/20 02:00:00 AM,9.46,13.78,,,
19066,03/06/20 02:15:00 AM,9.37,13.80,,,
19067,03/06/20 02:30:00 AM,9.41,13.80,,,
19068,03/06/20 02:45:00 AM,9.42,13.80,,,
19069,03/06/20 03:00:00 AM,9.34,13.80,,,
19070,03/06/20 03:15:00 AM,9.23,13.80,,,
19071,03/06/20 03:30:00 AM,9.28,13.80,,,
19072,03/06/20 03:45:00 AM,9.26,13.80,,,
19073,03/06/20 04:00:00 AM,9.23,13.78,,,
19074,03/06/20 04:15:00 AM,9.28,13.78,,,
19075,03/06/20 04:30:00 AM,9.24,13.76,,,
19076,03/06/20 04:45:00 AM,9.15,13.74,,,
19077,03/06/20 05:00:00 AM,9.17,13.74,,,
19078,03/06/20 05:15:00 AM,9.09,13.72,,,
19079,03/06/20 05:30:00 AM,8.97,13.70,,,
19080,03/06/20 05:45:00 AM,8.93,13.68,,,
19081,03/06/20 06:00:00 AM,8.85,13.66,,,
19082,03/06/20 06:15:00 AM,9.26,13.64,,,
19083,03/06/20 06:30:00 AM,9.26,13.62,,,
19084,03/06/20 06:45:00 AM,9.07,13.60,,,
19085,03/06/20 07:00:00 AM,9.24,13.60,,,
19086,03/06/20 07:15:00 AM,9.38,13.58,,,
19087,03/06/20 07:30:00 AM,9.39,13.60,,,
19088,03/06/20 07:45:00 AM,9.32,13.60,,,
19089,03/06/20 08:00:00 AM,9.31,13.62,,,
19090,03/06/20 08:15:00 AM,9.25,13.64,,,
19091,03/06/20 08:30:00 AM,9.23,13.64,,,
19092,03/06/20 08:45:00 AM,9.22,13.64,,,
19093,03/06/20 09:00:00 AM,9.24,13.64,,,
19094,03/06/20 09:15:00 AM,9.17,13.64,,,
19095,03/06/20 09:30:00 AM,9.12,13.64,,,
19096,03/06/20 09:45:00 AM,9.13,13.66,,,
19097,03/06/20 10:00:00 AM,9.17,13.68,,,
19098,03/06/20 10:15:00 AM,9.14,13.70,,,
19099,03/06/20 10:30:00 AM,9.20,13.72,,,
19100,03/06/20 10:45:00 AM,9.08,13.74,,,
19101,03/06/20 11:00:00 AM,9.04,13.76,,,
19102,03/06/20 11:15:00 AM,9.20,13.76,,,
19103,03/06/20 11:30:00 AM,8.92,13.78,,,
19104,03/06/20 11:45:00 AM,8.84,13.78,,,
19105,03/06/20 12:00:00 PM,8.74,13.78,,,
19106,03/06/20 12:15:00 PM,8.74,13.78,,,
19107,03/06/20 12:30:00 PM,8.64,13.80,,,
19108,03/06/20 12:45:00 PM,8.36,13.82,,,
19109,03/06/20 01:00:00 PM,8.41,13.84,,,
19110,03/06/20 01:15:00 PM,8.74,13.90,,,
19111,03/06/20 01:30:00 PM,8.89,13.92,,,
19112,03/06/20 01:45:00 PM,8.89,13.96,,,
19113,03/06/20 02:00:00 PM,8.82,14.00,,,
19114,03/06/20 02:15:00 PM,9.17,14.00,,,
19115,03/06/20 02:30:00 PM,8.92,14.02,,,
19116,03/06/20 02:45:00 PM,8.74,14.04,,,
19117,03/06/20 03:00:00 PM,8.72,14.08,,,
19118,03/06/20 03:15:00 PM,8.72,14.06,,,
19119,03/06/20 03:30:00 PM,9.28,14.12,,,
19120,03/06/20 03:45:00 PM,9.22,14.12,,,
19121,03/06/20 04:00:00 PM,9.21,14.24,,,
19122,03/06/20 04:15:00 PM,9.03,14.26,,,
19123,03/06/20 04:30:00 PM,8.96,14.24,,,
19124,03/06/20 04:45:00 PM,8.96,14.24,,,
19125,03/06/20 05:00:00 PM,9.11,14.32,,,
19126,03/06/20 05:15:00 PM,8.92,14.20,,,
19127,03/06/20 05:30:00 PM,8.88,14.10,,,
19128,03/06/20 05:45:00 PM,8.98,14.06,,,
19129,03/06/20 06:00:00 PM,8.93,14.04,,,
19130,03/06/20 06:15:00 PM,9.08,14.00,,,
19131,03/06/20 06:30:00 PM,9.22,13.94,,,
19132,03/06/20 06:45:00 PM,9.31,13.90,,,
19133,03/06/20 07:00:00 PM,9.44,13.88,,,
19134,03/06/20 07:15:00 PM,9.46,13.84,,,
19135,03/06/20 07:30:00 PM,9.39,13.76,,,
19136,03/06/20 07:45:00 PM,9.49,13.70,,,
19137,03/06/20 08:00:00 PM,9.57,13.62,,,
19138,03/06/20 08:15:00 PM,9.62,13.56,,,
19139,03/06/20 08:30:00 PM,9.64,13.52,,,
19140,03/06/20 08:45:00 PM,9.68,13.48,,,
19141,03/06/20 09:00:00 PM,9.67,13.46,,,
19142,03/06/20 09:15:00 PM,9.70,13.44,,,
19143,03/06/20 09:30:00 PM,9.74,13.42,,,
19144,03/06/20 09:45:00 PM,9.74,13.40,,,
19145,03/06/20 10:00:00 PM,9.77,13.40,,,
19146,03/06/20 10:15:00 PM,9.80,13.40,,,
19147,03/06/20 10:30:00 PM,9.79,13.40,,,
19148,03/06/20 10:45:00 PM,9.75,13.40,,,
19149,03/06/20 11:00:00 PM,9.84,13.44,,,
19150,03/06/20 11:15:00 PM,9.70,13.46,,,
19151,03/06/20 11:30:00 PM,9.75,13.50,,,
19152,03/06/20 11:45:00 PM,9.45,13.52,,,
19153,03/07/20 12:00:00 AM,9.65,13.56,,,
19154,03/07/20 12:15:00 AM,9.73,13.60,,,
19155,03/07/20 12:30:00 AM,9.48,13.62,,,
19156,03/07/20 12:45:00 AM,9.49,13.64,,,
19157,03/07/20 01:00:00 AM,9.49,13.66,,,
19158,03/07/20 01:15:00 AM,9.48,13.70,,,
19159,03/07/20 01:30:00 AM,9.41,13.74,,,
19160,03/07/20 01:45:00 AM,9.41,13.74,,,
19161,03/07/20 02:00:00 AM,9.40,13.76,,,
19162,03/07/20 02:15:00 AM,9.39,13.78,,,
19163,03/07/20 02:30:00 AM,9.40,13.80,,,
19164,03/07/20 02:45:00 AM,9.27,13.82,,,
19165,03/07/20 03:00:00 AM,9.14,13.82,,,
19166,03/07/20 03:15:00 AM,8.68,13.82,,,
19167,03/07/20 03:30:00 AM,8.76,13.82,,,
19168,03/07/20 03:45:00 AM,8.68,13.82,,,
19169,03/07/20 04:00:00 AM,8.90,13.80,,,
19170,03/07/20 04:15:00 AM,8.88,13.82,,,
19171,03/07/20 04:30:00 AM,8.77,13.82,,,
19172,03/07/20 04:45:00 AM,8.78,13.80,,,
19173,03/07/20 05:00:00 AM,8.61,13.80,,,
19174,03/07/20 05:15:00 AM,8.30,13.80,,,
19175,03/07/20 05:30:00 AM,8.37,13.80,,,
19176,03/07/20 05:45:00 AM,8.42,13.78,,,
19177,03/07/20 06:00:00 AM,8.35,13.78,,,
19178,03/07/20 06:15:00 AM,8.63,13.76,,,
19179,03/07/20 06:30:00 AM,8.73,13.76,,,
19180,03/07/20 06:45:00 AM,8.77,13.74,,,
19181,03/07/20 07:00:00 AM,8.71,13.72,,,
19182,03/07/20 07:15:00 AM,8.88,13.70,,,
19183,03/07/20 07:30:00 AM,9.18,13.68,,,
19184,03/07/20 07:45:00 AM,9.29,13.68,,,
19185,03/07/20 08:00:00 AM,9.13,13.70,,,
19186,03/07/20 08:15:00 AM,8.98,13.72,,,
19187,03/07/20 08:30:00 AM,9.27,13.70,,,
19188,03/07/20 08:45:00 AM,9.16,13.72,,,
19189,03/07/20 09:00:00 AM,9.10,13.74,,,
19190,03/07/20 09:15:00 AM,9.07,13.74,,,
19191,03/07/20 09:30:00 AM,9.03,13.76,,,
19192,03/07/20 09:45:00 AM,8.96,13.76,,,
19193,03/07/20 10:00:00 AM,9.09,13.76,,,
19194,03/07/20 10:15:00 AM,8.95,13.76,,,
19195,03/07/20 10:30:00 AM,8.99,13.78,,,
19196,03/07/20 10:45:00 AM,9.07,13.78,,,
19197,03/07/20 11:00:00 AM,8.99,13.80,,,
19198,03/07/20 11:15:00 AM,8.90,13.82,,,
19199,03/07/20 11:30:00 AM,8.88,13.84,,,
19200,03/07/20 11:45:00 AM,8.90,13.86,,,
19201,03/07/20 12:00:00 PM,8.90,13.88,,,
19202,03/07/20 12:15:00 PM,8.84,13.88,,,
19203,03/07/20 12:30:00 PM,8.86,13.90,,,
19204,03/07/20 12:45:00 PM,8.74,13.94,,,
19205,03/07/20 01:00:00 PM,8.73,13.96,,,
19206,03/07/20 01:15:00 PM,8.40,14.00,,,
19207,03/07/20 01:30:00 PM,8.31,14.04,,,
19208,03/07/20 01:45:00 PM,8.17,14.04,,,
19209,03/07/20 02:00:00 PM,8.22,14.02,,,
19210,03/07/20 02:15:00 PM,8.34,14.00,,,
19211,03/07/20 02:30:00 PM,8.32,14.02,,,
19212,03/07/20 02:45:00 PM,8.21,14.02,,,
19213,03/07/20 03:00:00 PM,8.08,14.02,,,
19214,03/07/20 03:15:00 PM,8.44,14.00,,,
19215,03/07/20 03:30:00 PM,8.90,14.00,,,
19216,03/07/20 03:45:00 PM,8.81,14.00,,,
19217,03/07/20 04:00:00 PM,8.81,14.00,,,
19218,03/07/20 04:15:00 PM,8.85,13.98,,,
19219,03/07/20 04:30:00 PM,8.83,14.00,,,
19220,03/07/20 04:45:00 PM,8.66,14.00,,,
19221,03/07/20 05:00:00 PM,8.44,14.00,,,
19222,03/07/20 05:15:00 PM,8.34,14.00,,,
19223,03/07/20 05:30:00 PM,8.18,14.02,,,
19224,03/07/20 05:45:00 PM,8.14,14.02,,,
19225,03/07/20 06:00:00 PM,7.71,14.02,,,
19226,03/07/20 06:15:00 PM,7.93,14.00,,,
19227,03/07/20 06:30:00 PM,8.53,14.00,,,
19228,03/07/20 06:45:00 PM,8.87,13.98,,,
19229,03/07/20 07:00:00 PM,8.92,13.98,,,
19230,03/07/20 07:15:00 PM,8.98,13.94,,,
19231,03/07/20 07:30:00 PM,9.01,13.90,,,
19232,03/07/20 07:45:00 PM,9.00,13.86,,,
19233,03/07/20 08:00:00 PM,9.01,13.82,,,
19234,03/07/20 08:15:00 PM,8.96,13.76,,,
19235,03/07/20 08:30:00 PM,9.10,13.70,,,
19236,03/07/20 08:45:00 PM,9.13,13.62,,,
19237,03/07/20 09:00:00 PM,9.04,13.56,,,
19238,03/07/20 09:15:00 PM,9.21,13.50,,,
19239,03/07/20 09:30:00 PM,9.16,13.44,,,
19240,03/07/20 09:45:00 PM,9.28,13.40,,,
19241,03/07/20 10:00:00 PM,9.28,13.34,,,
19242,03/07/20 10:15:00 PM,9.34,13.30,,,
19243,03/07/20 10:30:00 PM,9.29,13.26,,,
19244,03/07/20 10:45:00 PM,9.37,13.24,,,
19245,03/07/20 11:00:00 PM,9.34,13.22,,,
19246,03/07/20 11:15:00 PM,9.38,13.20,,,
19247,03/07/20 11:30:00 PM,9.43,13.20,,,
19248,03/07/20 11:45:00 PM,9.37,13.20,,,
19249,03/08/20 12:00:00 AM,9.45,13.20,,,
19250,03/08/20 12:15:00 AM,9.38,13.20,,,
19251,03/08/20 12:30:00 AM,9.46,13.18,,,
19252,03/08/20 12:45:00 AM,9.35,13.18,,,
19253,03/08/20 01:00:00 AM,9.35,13.20,,,
19254,03/08/20 01:15:00 AM,9.39,13.20,,,
19255,03/08/20 01:30:00 AM,9.34,13.20,,,
19256,03/08/20 01:45:00 AM,9.28,13.22,,,
19257,03/08/20 02:00:00 AM,9.27,13.24,,,
19258,03/08/20 02:15:00 AM,9.28,13.24,,,
19259,03/08/20 02:30:00 AM,9.22,13.24,,,
19260,03/08/20 02:45:00 AM,9.24,13.24,,,
19261,03/08/20 03:00:00 AM,9.20,13.24,,,
19262,03/08/20 03:15:00 AM,9.25,13.24,,,
19263,03/08/20 03:30:00 AM,9.18,13.22,,,
19264,03/08/20 03:45:00 AM,9.16,13.22,,,
19265,03/08/20 04:00:00 AM,9.01,13.20,,,
19266,03/08/20 04:15:00 AM,8.92,13.20,,,
19267,03/08/20 04:30:00 AM,8.81,13.18,,,
19268,03/08/20 04:45:00 AM,8.61,13.18,,,
19269,03/08/20 05:00:00 AM,8.59,13.18,,,
19270,03/08/20 05:15:00 AM,8.71,13.16,,,
19271,03/08/20 05:30:00 AM,8.73,13.16,,,
19272,03/08/20 05:45:00 AM,8.35,13.14,,,
19273,03/08/20 06:00:00 AM,8.46,13.14,,,
19274,03/08/20 06:15:00 AM,8.43,13.12,,,
19275,03/08/20 06:30:00 AM,8.35,13.12,,,
19276,03/08/20 06:45:00 AM,8.38,13.10,,,
19277,03/08/20 07:00:00 AM,8.47,13.10,,,
19278,03/08/20 07:15:00 AM,8.59,13.08,,,
19279,03/08/20 07:30:00 AM,8.87,13.06,,,
19280,03/08/20 07:45:00 AM,8.93,13.04,,,
19281,03/08/20 08:00:00 AM,8.88,13.04,,,
19282,03/08/20 08:15:00 AM,8.90,13.04,,,
19283,03/08/20 08:30:00 AM,9.04,13.04,,,
19284,03/08/20 08:45:00 AM,9.15,13.06,,,
19285,03/08/20 09:00:00 AM,9.11,13.08,,,
19286,03/08/20 09:15:00 AM,9.09,13.08,,,
19287,03/08/20 09:30:00 AM,9.15,13.08,,,
19288,03/08/20 09:45:00 AM,9.14,13.08,,,
19289,03/08/20 10:00:00 AM,9.10,13.08,,,
19290,03/08/20 10:15:00 AM,9.09,13.08,,,
19291,03/08/20 10:30:00 AM,9.15,13.08,,,
19292,03/08/20 10:45:00 AM,9.16,13.08,,,
19293,03/08/20 11:00:00 AM,9.15,13.08,,,
19294,03/08/20 11:15:00 AM,9.16,13.08,,,
19295,03/08/20 11:30:00 AM,9.25,13.08,,,
19296,03/08/20 11:45:00 AM,9.22,13.08,,,
19297,03/08/20 12:00:00 PM,9.22,13.10,,,
19298,03/08/20 12:15:00 PM,9.30,13.12,,,
19299,03/08/20 12:30:00 PM,9.28,13.14,,,
19300,03/08/20 12:45:00 PM,9.38,13.16,,,
19301,03/08/20 01:00:00 PM,9.26,13.16,,,
19302,03/08/20 01:15:00 PM,9.26,13.18,,,
19303,03/08/20 01:30:00 PM,9.25,13.16,,,
19304,03/08/20 01:45:00 PM,9.04,13.14,,,
19305,03/08/20 02:00:00 PM,9.12,13.16,,,
19306,03/08/20 02:15:00 PM,8.63,13.16,,,
19307,03/08/20 02:30:00 PM,8.78,13.16,,,
19308,03/08/20 02:45:00 PM,8.79,13.18,,,
19309,03/08/20 03:00:00 PM,8.54,13.16,,,
19310,03/08/20 03:15:00 PM,8.48,13.18,,,
19311,03/08/20 03:30:00 PM,8.70,13.20,,,
19312,03/08/20 03:45:00 PM,8.54,13.20,,,
19313,03/08/20 04:00:00 PM,8.70,13.22,,,
19314,03/08/20 04:15:00 PM,8.36,13.22,,,
19315,03/08/20 04:30:00 PM,8.55,13.22,,,
19316,03/08/20 04:45:00 PM,8.77,13.22,,,
19317,03/08/20 05:00:00 PM,8.79,13.20,,,
19318,03/08/20 05:15:00 PM,8.82,13.20,,,
19319,03/08/20 05:30:00 PM,8.79,13.20,,,
19320,03/08/20 05:45:00 PM,8.67,13.22,,,
19321,03/08/20 06:00:00 PM,8.88,13.22,,,
19322,03/08/20 06:15:00 PM,8.79,13.20,,,
19323,03/08/20 06:30:00 PM,9.53,13.24,,,
19324,03/08/20 06:45:00 PM,9.40,13.26,,,
19325,03/08/20 07:00:00 PM,9.24,13.22,,,
19326,03/08/20 07:15:00 PM,8.98,13.20,,,
19327,03/08/20 07:30:00 PM,8.55,13.18,,,
19328,03/08/20 07:45:00 PM,8.92,13.16,,,
19329,03/08/20 08:00:00 PM,9.16,13.14,,,
19330,03/08/20 08:15:00 PM,9.60,13.12,,,
19331,03/08/20 08:30:00 PM,9.57,13.10,,,
19332,03/08/20 08:45:00 PM,9.52,13.08,,,
19333,03/08/20 09:00:00 PM,9.59,13.06,,,
19334,03/08/20 09:15:00 PM,9.47,13.06,,,
19335,03/08/20 09:30:00 PM,9.59,13.04,,,
19336,03/08/20 09:45:00 PM,9.71,13.04,,,
19337,03/08/20 10:00:00 PM,9.69,13.04,,,
19338,03/08/20 10:15:00 PM,9.71,13.06,,,
19339,03/08/20 10:30:00 PM,9.77,13.08,,,
19340,03/08/20 10:45:00 PM,9.75,13.10,,,
19341,03/08/20 11:00:00 PM,9.71,13.14,,,
19342,03/08/20 11:15:00 PM,9.69,13.16,,,
19343,03/08/20 11:30:00 PM,9.72,13.20,,,
19344,03/08/20 11:45:00 PM,9.73,13.24,,,
19345,03/09/20 12:00:00 AM,9.72,13.28,,,
19346,03/09/20 12:15:00 AM,9.67,13.32,,,
19347,03/09/20 12:30:00 AM,9.70,13.34,,,
19348,03/09/20 12:45:00 AM,9.71,13.36,,,
19349,03/09/20 01:00:00 AM,9.60,13.38,,,
19350,03/09/20 01:15:00 AM,9.58,13.40,,,
19351,03/09/20 01:30:00 AM,9.46,13.44,,,
19352,03/09/20 01:45:00 AM,9.48,13.46,,,
19353,03/09/20 02:00:00 AM,9.42,13.46,,,
19354,03/09/20 02:15:00 AM,9.34,13.48,,,
19355,03/09/20 02:30:00 AM,9.24,13.48,,,
19356,03/09/20 02:45:00 AM,9.24,13.48,,,
19357,03/09/20 03:00:00 AM,9.12,13.46,,,
19358,03/09/20 03:15:00 AM,9.19,13.44,,,
19359,03/09/20 03:30:00 AM,9.03,13.42,,,
19360,03/09/20 03:45:00 AM,8.82,13.42,,,
19361,03/09/20 04:00:00 AM,9.07,13.40,,,
19362,03/09/20 04:15:00 AM,8.96,13.40,,,
19363,03/09/20 04:30:00 AM,8.73,13.38,,,
19364,03/09/20 04:45:00 AM,8.76,13.36,,,
19365,03/09/20 05:00:00 AM,8.85,13.36,,,
19366,03/09/20 05:15:00 AM,8.69,13.36,,,
19367,03/09/20 05:30:00 AM,8.55,13.36,,,
19368,03/09/20 05:45:00 AM,8.24,13.34,,,
19369,03/09/20 06:00:00 AM,8.40,13.34,,,
19370,03/09/20 06:15:00 AM,8.63,13.32,,,
19371,03/09/20 06:30:00 AM,8.86,13.32,,,
19372,03/09/20 06:45:00 AM,8.88,13.30,,,
19373,03/09/20 07:00:00 AM,8.95,13.30,,,
19374,03/09/20 07:15:00 AM,8.91,13.28,,,
19375,03/09/20 07:30:00 AM,8.86,13.26,,,
19376,03/09/20 07:45:00 AM,9.03,13.24,,,
19377,03/09/20 08:00:00 AM,9.11,13.22,,,
19378,03/09/20 08:15:00 AM,9.12,13.20,,,
19379,03/09/20 08:30:00 AM,9.18,13.18,,,
19380,03/09/20 08:45:00 AM,9.26,13.16,,,
19381,03/09/20 09:00:00 AM,9.14,13.16,,,
19382,03/09/20 09:15:00 AM,9.26,13.16,,,
19383,03/09/20 09:30:00 AM,9.29,13.18,,,
19384,03/09/20 09:45:00 AM,9.19,13.18,,,
19385,03/09/20 10:00:00 AM,9.25,13.20,,,
19386,03/09/20 10:15:00 AM,9.19,13.22,,,
19387,03/09/20 10:30:00 AM,9.21,13.24,,,
19388,03/09/20 10:45:00 AM,9.25,13.24,,,
19389,03/09/20 11:00:00 AM,9.24,13.26,,,
19390,03/09/20 11:15:00 AM,9.25,13.30,,,
19391,03/09/20 11:30:00 AM,9.32,13.28,,,
19392,03/09/20 11:45:00 AM,9.27,13.28,,,
19393,03/09/20 12:00:00 PM,9.26,13.30,,,
19394,03/09/20 12:15:00 PM,9.31,13.30,,,
19395,03/09/20 12:30:00 PM,9.36,13.34,,,
19396,03/09/20 12:45:00 PM,9.32,13.36,,,
19397,03/09/20 01:00:00 PM,9.31,13.38,,,
19398,03/09/20 01:15:00 PM,9.22,13.40,,,
19399,03/09/20 01:30:00 PM,9.45,13.36,,,
19400,03/09/20 01:45:00 PM,9.55,13.36,,,
19401,03/09/20 02:00:00 PM,9.48,13.36,,,
