Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Gravid_Y_N,Total_eggs,QC,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,12,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,50,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,53,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,2,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,5,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,187,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,3,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,2,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,15,,,Y,
KNAGGS-F3,3/9/20,net throw,4,5,-,-,153,30,300,1,2,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,43,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,8,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,97,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,5,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,3,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,14,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,8,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,11,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,51,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,3,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,4,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,6,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,2,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,12,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,2,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,9,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,2,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,nematoda,,adult,1,,,Y,
MOK-US-RR,3/9/20,net throw,4,5,227071,229024,153,30,100,1,14,Arthropoda,Arachnida,Acari,0,0,0,mite,,adult,1,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,1,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,120,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,21,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,13,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,50,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,17,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,19,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,,,Y,
SAC-FREMONT,3/9/20,net throw,4,5,260228,261927,153,30,100,1,5,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,4,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,102,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,70,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,22,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,6,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,5,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,36,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,61,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,5,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,2,,,Y,
BABYMARSH,3/16/20,net throw,4,5,265480,267981,153,30,300,1,6,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,2,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,49,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,4,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,243,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,8,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,64,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,9,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,1,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,245,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,3,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,3,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,ambigua,,adult,1,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,2,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,8,,,Y,
COS-BEACH,3/16/20,net throw,4,5,297645,300498,153,30,300,1,2,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,40,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,14,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,108,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,20,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,47,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,284,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,171,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,5,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,20,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,107,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,4,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,89,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,2,,,Y,
KNAGGS-F3,3/17/20,net throw,4,5,-,-,153,30,300,1,2,Arthopoda,Insecta,0,Hemiptera,Corixidae,Corixidae,Corixidae,,adult,1,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,16,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,9,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,97,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,3,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,11,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,2,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,,adult,1,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,12,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,21,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,1,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,6,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,3,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,5,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,25,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,2,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,2,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,2,,,Y,
MOK-US-RR,3/16/20,net throw,4,5,280903,282798,153,30,50,1,8,Arthropoda,Insecta,0,Ephemeroptera,Ephemeroptera,Ephemeroptera,ephemeroptera,,nymph,2,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,4,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,103,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,15,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,12,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,6,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,,adult,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,40,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Simocephalus,simocephalus,,adult,3,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,42,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,85,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,3,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,8,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,24,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,streblocerus,,adult,2,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,ilyocryptus,,adult,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,,adult,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,23,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,4,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,5,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,2,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrade,,adult,2,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,nematoda,,adult,3,,,Y,
SAC-FREMONT,3/16/20,net throw,4,5,312400,313903,153,30,100,1,6,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,Collembola,,adult,1,,,Y,
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,265,,,Y,Spilled sample recoverd ~50%
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,325,,,Y,
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,52,,,Y,
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,39,,,Y,
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,12,,,Y,
BABYMARSH,3/22/20,net throw,4,5,79347,80505,153,30,100,1,100,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,23,,,Y,
