"Plot Title: 20568251"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568251, SEN S/N: 20568251)","Temp, °C (LGR S/N: 20568251, SEN S/N: 20568251)","Coupler Attached (LGR S/N: 20568251)","Host Connected (LGR S/N: 20568251)","Coupler Detached (LGR S/N: 20568251)","Stopped (LGR S/N: 20568251)","End Of File (LGR S/N: 20568251)"
11421,04/06/20 10:15:00 AM,1.24,20.86,,,,,
11422,04/06/20 10:30:00 AM,1.24,20.88,,,,,
11423,04/06/20 10:45:00 AM,1.08,20.88,,,,,
11424,04/06/20 11:00:00 AM,1.06,20.92,,,,,
11425,04/06/20 11:15:00 AM,1.16,20.94,,,,,
11426,04/06/20 11:30:00 AM,1.18,20.96,,,,,
11427,04/06/20 11:45:00 AM,1.30,20.98,,,,,
11428,04/06/20 12:00:00 PM,1.52,21.00,,,,,
11429,04/06/20 12:15:00 PM,1.71,21.02,,,,,
11430,04/06/20 12:30:00 PM,1.87,21.02,,,,,
11431,04/06/20 12:45:00 PM,1.97,21.02,,,,,
11432,04/06/20 01:00:00 PM,2.03,21.04,,,,,
11433,04/06/20 01:15:00 PM,1.97,21.04,,,,,
11434,04/06/20 01:30:00 PM,1.98,21.06,,,,,
11435,04/06/20 01:45:00 PM,1.95,21.06,,,,,
11436,04/06/20 02:00:00 PM,1.95,21.06,,,,,
11437,04/06/20 02:15:00 PM,1.87,21.08,,,,,
11438,04/06/20 02:30:00 PM,1.72,21.08,,,,,
11439,04/06/20 02:45:00 PM,1.62,21.10,,,,,
11440,04/06/20 03:00:00 PM,1.52,21.10,,,,,
11441,04/06/20 03:15:00 PM,1.44,21.12,,,,,
11442,04/06/20 03:30:00 PM,1.35,21.14,,,,,
11443,04/06/20 03:45:00 PM,1.31,21.18,,,,,
11444,04/06/20 04:00:00 PM,1.51,21.24,,,,,
11445,04/06/20 04:15:00 PM,1.82,21.26,,,,,
11446,04/06/20 04:30:00 PM,1.93,21.26,,,,,
11447,04/06/20 04:45:00 PM,1.97,21.26,,,,,
11448,04/06/20 05:00:00 PM,1.90,21.26,,,,,
11449,04/06/20 05:15:00 PM,1.88,21.28,,,,,
11450,04/06/20 05:30:00 PM,1.73,21.32,,,,,
11451,04/06/20 05:45:00 PM,1.80,21.32,,,,,
11452,04/06/20 06:00:00 PM,1.84,21.30,,,,,
11453,04/06/20 06:15:00 PM,1.86,21.30,,,,,
11454,04/06/20 06:30:00 PM,1.83,21.30,,,,,
11455,04/06/20 06:45:00 PM,1.80,21.28,,,,,
11456,04/06/20 07:00:00 PM,1.71,21.26,,,,,
11457,04/06/20 07:15:00 PM,1.40,21.26,,,,,
11458,04/06/20 07:30:00 PM,1.16,21.24,,,,,
11459,04/06/20 07:45:00 PM,1.10,21.24,,,,,
11460,04/06/20 08:00:00 PM,1.31,21.26,,,,,
11461,04/06/20 08:15:00 PM,1.38,21.28,,,,,
11462,04/06/20 08:30:00 PM,1.24,21.30,,,,,
11463,04/06/20 08:45:00 PM,1.18,21.34,,,,,
11464,04/06/20 09:00:00 PM,1.38,21.36,,,,,
11465,04/06/20 09:15:00 PM,1.80,21.38,,,,,
11466,04/06/20 09:30:00 PM,2.04,21.42,,,,,
11467,04/06/20 09:45:00 PM,2.12,21.44,,,,,
11468,04/06/20 10:00:00 PM,2.28,21.46,,,,,
11469,04/06/20 10:15:00 PM,2.44,21.48,,,,,
11470,04/06/20 10:30:00 PM,2.60,21.50,,,,,
11471,04/06/20 10:45:00 PM,2.63,21.52,,,,,
11472,04/06/20 11:00:00 PM,2.58,21.54,,,,,
11473,04/06/20 11:15:00 PM,2.58,21.56,,,,,
11474,04/06/20 11:30:00 PM,2.72,21.58,,,,,
11475,04/06/20 11:45:00 PM,2.83,21.58,,,,,
11476,04/07/20 12:00:00 AM,2.89,21.60,,,,,
11477,04/07/20 12:15:00 AM,2.85,21.60,,,,,
11478,04/07/20 12:30:00 AM,2.88,21.62,,,,,
11479,04/07/20 12:45:00 AM,2.95,21.62,,,,,
11480,04/07/20 01:00:00 AM,3.03,21.64,,,,,
11481,04/07/20 01:15:00 AM,2.94,21.64,,,,,
11482,04/07/20 01:30:00 AM,2.71,21.66,,,,,
11483,04/07/20 01:45:00 AM,2.58,21.66,,,,,
11484,04/07/20 02:00:00 AM,2.53,21.66,,,,,
11485,04/07/20 02:15:00 AM,2.36,21.66,,,,,
11486,04/07/20 02:30:00 AM,2.24,21.68,,,,,
11487,04/07/20 02:45:00 AM,2.16,21.68,,,,,
11488,04/07/20 03:00:00 AM,2.32,21.68,,,,,
11489,04/07/20 03:15:00 AM,2.27,21.70,,,,,
11490,04/07/20 03:30:00 AM,2.22,21.70,,,,,
11491,04/07/20 03:45:00 AM,2.03,21.70,,,,,
11492,04/07/20 04:00:00 AM,1.87,21.70,,,,,
11493,04/07/20 04:15:00 AM,1.75,21.70,,,,,
11494,04/07/20 04:30:00 AM,1.68,21.70,,,,,
11495,04/07/20 04:45:00 AM,1.70,21.70,,,,,
11496,04/07/20 05:00:00 AM,1.63,21.70,,,,,
11497,04/07/20 05:15:00 AM,1.58,21.70,,,,,
11498,04/07/20 05:30:00 AM,1.49,21.70,,,,,
11499,04/07/20 05:45:00 AM,1.41,21.70,,,,,
11500,04/07/20 06:00:00 AM,1.40,21.70,,,,,
11501,04/07/20 06:15:00 AM,1.33,21.68,,,,,
11502,04/07/20 06:30:00 AM,1.18,21.66,,,,,
11503,04/07/20 06:45:00 AM,0.92,21.64,,,,,
11504,04/07/20 07:00:00 AM,0.77,21.60,,,,,
11505,04/07/20 07:15:00 AM,0.94,21.56,,,,,
11506,04/07/20 07:30:00 AM,1.19,21.52,,,,,
11507,04/07/20 07:45:00 AM,1.73,21.48,,,,,
11508,04/07/20 08:00:00 AM,2.41,21.46,,,,,
11509,04/07/20 08:15:00 AM,2.88,21.42,,,,,
11510,04/07/20 08:30:00 AM,3.08,21.38,,,,,
11511,04/07/20 08:45:00 AM,3.16,21.36,,,,,
11512,04/07/20 09:00:00 AM,3.12,21.34,,,,,
11513,04/07/20 09:15:00 AM,3.01,21.32,,,,,
11514,04/07/20 09:30:00 AM,2.84,21.30,,,,,
11515,04/07/20 09:45:00 AM,2.68,21.28,,,,,
11516,04/07/20 10:00:00 AM,2.63,21.28,,,,,
11517,04/07/20 10:15:00 AM,2.43,21.26,,,,,
11518,04/07/20 10:30:00 AM,2.16,21.26,,,,,
11519,04/07/20 10:45:00 AM,1.99,21.26,,,,,
11520,04/07/20 11:00:00 AM,2.08,21.28,,,,,
11521,04/07/20 11:15:00 AM,2.26,21.30,,,,,
11522,04/07/20 11:30:00 AM,2.42,21.32,,,,,
11523,04/07/20 11:45:00 AM,2.31,21.36,,,,,
11524,04/07/20 12:00:00 PM,2.11,21.36,,,,,
11525,04/07/20 12:15:00 PM,2.26,21.38,,,,,
11526,04/07/20 12:30:00 PM,2.31,21.40,,,,,
11527,04/07/20 12:45:00 PM,2.37,21.40,,,,,
11528,04/07/20 01:00:00 PM,2.57,21.42,,,,,
11529,04/07/20 01:15:00 PM,3.01,21.42,,,,,
11530,04/07/20 01:30:00 PM,3.19,21.42,,,,,
11531,04/07/20 01:45:00 PM,3.13,21.44,,,,,
11532,04/07/20 02:00:00 PM,3.05,21.44,,,,,
11533,04/07/20 02:15:00 PM,2.68,21.46,,,,,
11534,04/07/20 02:30:00 PM,2.54,21.46,,,,,
11535,04/07/20 02:45:00 PM,2.45,21.46,,,,,
11536,04/07/20 03:00:00 PM,2.28,21.50,,,,,
11537,04/07/20 03:15:00 PM,2.35,21.52,,,,,
11538,04/07/20 03:30:00 PM,2.62,21.54,,,,,
11539,04/07/20 03:45:00 PM,2.78,21.54,,,,,
11540,04/07/20 04:00:00 PM,2.95,21.54,,,,,
11541,04/07/20 04:15:00 PM,2.94,21.56,,,,,
11542,04/07/20 04:30:00 PM,2.83,21.56,,,,,
11543,04/07/20 04:45:00 PM,2.62,21.58,,,,,
11544,04/07/20 05:00:00 PM,2.64,21.58,,,,,
11545,04/07/20 05:15:00 PM,2.86,21.58,,,,,
11546,04/07/20 05:30:00 PM,2.88,21.58,,,,,
11547,04/07/20 05:45:00 PM,2.68,21.58,,,,,
11548,04/07/20 06:00:00 PM,2.57,21.60,,,,,
11549,04/07/20 06:15:00 PM,2.51,21.60,,,,,
11550,04/07/20 06:30:00 PM,2.52,21.60,,,,,
11551,04/07/20 06:45:00 PM,2.47,21.62,,,,,
11552,04/07/20 07:00:00 PM,2.44,21.62,,,,,
11553,04/07/20 07:15:00 PM,2.36,21.62,,,,,
11554,04/07/20 07:30:00 PM,2.27,21.62,,,,,
11555,04/07/20 07:45:00 PM,2.18,21.62,,,,,
11556,04/07/20 08:00:00 PM,2.28,21.64,,,,,
11557,04/07/20 08:15:00 PM,2.50,21.66,,,,,
11558,04/07/20 08:30:00 PM,2.75,21.72,,,,,
11559,04/07/20 08:45:00 PM,2.75,21.76,,,,,
11560,04/07/20 09:00:00 PM,2.75,21.80,,,,,
11561,04/07/20 09:15:00 PM,2.78,21.84,,,,,
11562,04/07/20 09:30:00 PM,2.64,21.88,,,,,
11563,04/07/20 09:45:00 PM,2.52,21.92,,,,,
11564,04/07/20 10:00:00 PM,2.46,21.96,,,,,
11565,04/07/20 10:15:00 PM,2.45,21.98,,,,,
11566,04/07/20 10:30:00 PM,2.37,22.02,,,,,
11567,04/07/20 10:45:00 PM,2.37,22.04,,,,,
11568,04/07/20 11:00:00 PM,2.40,22.06,,,,,
11569,04/07/20 11:15:00 PM,2.48,22.08,,,,,
11570,04/07/20 11:30:00 PM,2.62,22.10,,,,,
11571,04/07/20 11:45:00 PM,2.60,22.12,,,,,
11572,04/08/20 12:00:00 AM,2.56,22.14,,,,,
11573,04/08/20 12:15:00 AM,2.46,22.16,,,,,
11574,04/08/20 12:30:00 AM,2.47,22.16,,,,,
11575,04/08/20 12:45:00 AM,2.52,22.18,,,,,
11576,04/08/20 01:00:00 AM,2.57,22.20,,,,,
11577,04/08/20 01:15:00 AM,2.63,22.20,,,,,
11578,04/08/20 01:30:00 AM,2.61,22.22,,,,,
11579,04/08/20 01:45:00 AM,2.78,22.22,,,,,
11580,04/08/20 02:00:00 AM,2.95,22.22,,,,,
11581,04/08/20 02:15:00 AM,3.04,22.24,,,,,
11582,04/08/20 02:30:00 AM,3.02,22.24,,,,,
11583,04/08/20 02:45:00 AM,2.96,22.24,,,,,
11584,04/08/20 03:00:00 AM,2.88,22.24,,,,,
11585,04/08/20 03:15:00 AM,2.84,22.24,,,,,
11586,04/08/20 03:30:00 AM,2.72,22.24,,,,,
11587,04/08/20 03:45:00 AM,2.47,22.24,,,,,
11588,04/08/20 04:00:00 AM,2.25,22.24,,,,,
11589,04/08/20 04:15:00 AM,2.07,22.22,,,,,
11590,04/08/20 04:30:00 AM,1.94,22.22,,,,,
11591,04/08/20 04:45:00 AM,1.80,22.22,,,,,
11592,04/08/20 05:00:00 AM,1.66,22.22,,,,,
11593,04/08/20 05:15:00 AM,1.48,22.20,,,,,
11594,04/08/20 05:30:00 AM,1.30,22.20,,,,,
11595,04/08/20 05:45:00 AM,1.15,22.20,,,,,
11596,04/08/20 06:00:00 AM,0.98,22.18,,,,,
11597,04/08/20 06:15:00 AM,0.84,22.18,,,,,
11598,04/08/20 06:30:00 AM,0.77,22.18,,,,,
11599,04/08/20 06:45:00 AM,0.68,22.16,,,,,
11600,04/08/20 07:00:00 AM,0.65,22.16,,,,,
11601,04/08/20 07:15:00 AM,0.62,22.16,,,,,
11602,04/08/20 07:30:00 AM,0.59,22.14,,,,,
11603,04/08/20 07:45:00 AM,0.64,22.14,,,,,
11604,04/08/20 08:00:00 AM,0.72,22.14,,,,,
11605,04/08/20 08:15:00 AM,0.81,22.14,,,,,
11606,04/08/20 08:30:00 AM,1.01,22.14,,,,,
11607,04/08/20 08:45:00 AM,1.29,22.14,,,,,
11608,04/08/20 09:00:00 AM,1.40,22.14,,,,,
11609,04/08/20 09:15:00 AM,1.40,22.16,,,,,
11610,04/08/20 09:30:00 AM,1.30,22.16,,,,,
11611,04/08/20 09:45:00 AM,1.23,22.16,,,,,
11612,04/08/20 10:00:00 AM,1.32,22.18,,,,,
11613,04/08/20 10:15:00 AM,1.51,22.18,,,,,
11614,04/08/20 10:30:00 AM,1.80,22.20,,,,,
11615,04/08/20 10:45:00 AM,2.18,22.22,,,,,
11616,04/08/20 11:00:00 AM,2.58,22.26,,,,,
11617,04/08/20 11:15:00 AM,2.83,22.28,,,,,
11618,04/08/20 11:30:00 AM,3.09,22.30,,,,,
11619,04/08/20 11:45:00 AM,3.41,22.32,,,,,
11620,04/08/20 12:00:00 PM,3.26,22.34,,,,,
11621,04/08/20 12:15:00 PM,3.25,22.36,,,,,
11622,04/08/20 12:30:00 PM,3.29,22.36,,,,,
11623,04/08/20 12:45:00 PM,3.19,22.38,,,,,
11624,04/08/20 01:00:00 PM,3.21,22.40,,,,,
11625,04/08/20 01:15:00 PM,3.22,22.40,,,,,
11626,04/08/20 01:30:00 PM,3.15,22.42,,,,,
11627,04/08/20 01:45:00 PM,3.03,22.44,,,,,
11628,04/08/20 02:00:00 PM,3.29,22.44,,,,,
11629,04/08/20 02:15:00 PM,3.31,22.46,,,,,
11630,04/08/20 02:30:00 PM,3.31,22.48,,,,,
11631,04/08/20 02:45:00 PM,3.30,22.48,,,,,
11632,04/08/20 03:00:00 PM,3.23,22.50,,,,,
11633,04/08/20 03:15:00 PM,3.16,22.50,,,,,
11634,04/08/20 03:30:00 PM,3.12,22.52,,,,,
11635,04/08/20 03:45:00 PM,3.12,22.52,,,,,
11636,04/08/20 04:00:00 PM,3.10,22.54,,,,,
11637,04/08/20 04:15:00 PM,3.15,22.54,,,,,
11638,04/08/20 04:30:00 PM,3.20,22.56,,,,,
11639,04/08/20 04:45:00 PM,3.12,22.58,,,,,
11640,04/08/20 05:00:00 PM,3.01,22.58,,,,,
11641,04/08/20 05:15:00 PM,3.05,22.58,,,,,
11642,04/08/20 05:30:00 PM,3.04,22.60,,,,,
11643,04/08/20 05:45:00 PM,3.09,22.60,,,,,
11644,04/08/20 06:00:00 PM,3.20,22.62,,,,,
11645,04/08/20 06:15:00 PM,3.19,22.62,,,,,
11646,04/08/20 06:30:00 PM,3.10,22.62,,,,,
11647,04/08/20 06:45:00 PM,3.04,22.62,,,,,
11648,04/08/20 07:00:00 PM,2.87,22.62,,,,,
11649,04/08/20 07:15:00 PM,2.80,22.64,,,,,
11650,04/08/20 07:30:00 PM,2.79,22.62,,,,,
11651,04/08/20 07:45:00 PM,2.64,22.62,,,,,
11652,04/08/20 08:00:00 PM,2.52,22.62,,,,,
11653,04/08/20 08:15:00 PM,2.43,22.62,,,,,
11654,04/08/20 08:30:00 PM,2.31,22.62,,,,,
11655,04/08/20 08:45:00 PM,2.10,22.62,,,,,
11656,04/08/20 09:00:00 PM,1.99,22.60,,,,,
11657,04/08/20 09:15:00 PM,1.72,22.60,,,,,
11658,04/08/20 09:30:00 PM,1.41,22.60,,,,,
11659,04/08/20 09:45:00 PM,1.11,22.58,,,,,
11660,04/08/20 10:00:00 PM,0.89,22.56,,,,,
11661,04/08/20 10:15:00 PM,0.73,22.56,,,,,
11662,04/08/20 10:30:00 PM,0.62,22.54,,,,,
11663,04/08/20 10:45:00 PM,0.47,22.54,,,,,
11664,04/08/20 11:00:00 PM,0.40,22.52,,,,,
11665,04/08/20 11:15:00 PM,0.38,22.52,,,,,
11666,04/08/20 11:30:00 PM,0.32,22.52,,,,,
11667,04/08/20 11:45:00 PM,0.26,22.50,,,,,
11668,04/09/20 12:00:00 AM,0.19,22.50,,,,,
11669,04/09/20 12:15:00 AM,0.15,22.48,,,,,
11670,04/09/20 12:30:00 AM,0.12,22.48,,,,,
11671,04/09/20 12:45:00 AM,0.09,22.46,,,,,
11672,04/09/20 01:00:00 AM,0.08,22.46,,,,,
11673,04/09/20 01:15:00 AM,0.08,22.44,,,,,
11674,04/09/20 01:30:00 AM,0.09,22.44,,,,,
11675,04/09/20 01:45:00 AM,0.13,22.42,,,,,
11676,04/09/20 02:00:00 AM,0.15,22.42,,,,,
11677,04/09/20 02:15:00 AM,0.17,22.42,,,,,
11678,04/09/20 02:30:00 AM,0.21,22.40,,,,,
11679,04/09/20 02:45:00 AM,0.30,22.40,,,,,
11680,04/09/20 03:00:00 AM,0.66,22.40,,,,,
11681,04/09/20 03:15:00 AM,1.11,22.40,,,,,
11682,04/09/20 03:30:00 AM,1.12,22.40,,,,,
11683,04/09/20 03:45:00 AM,0.98,22.40,,,,,
11684,04/09/20 04:00:00 AM,0.83,22.38,,,,,
11685,04/09/20 04:15:00 AM,0.78,22.38,,,,,
11686,04/09/20 04:30:00 AM,0.77,22.38,,,,,
11687,04/09/20 04:45:00 AM,0.81,22.38,,,,,
11688,04/09/20 05:00:00 AM,0.94,22.38,,,,,
11689,04/09/20 05:15:00 AM,0.92,22.38,,,,,
11690,04/09/20 05:30:00 AM,0.92,22.36,,,,,
11691,04/09/20 05:45:00 AM,0.84,22.36,,,,,
11692,04/09/20 06:00:00 AM,0.80,22.36,,,,,
11693,04/09/20 06:15:00 AM,0.74,22.36,,,,,
11694,04/09/20 06:30:00 AM,0.77,22.36,,,,,
11695,04/09/20 06:45:00 AM,0.80,22.36,,,,,
11696,04/09/20 07:00:00 AM,0.92,22.36,,,,,
11697,04/09/20 07:15:00 AM,1.00,22.36,,,,,
11698,04/09/20 07:30:00 AM,1.06,22.34,,,,,
11699,04/09/20 07:45:00 AM,1.01,22.34,,,,,
11700,04/09/20 08:00:00 AM,1.06,22.34,,,,,
11701,04/09/20 08:15:00 AM,1.23,22.34,,,,,
11702,04/09/20 08:30:00 AM,1.28,22.34,,,,,
11703,04/09/20 08:45:00 AM,1.18,22.34,,,,,
11704,04/09/20 09:00:00 AM,1.24,22.34,,,,,
11705,04/09/20 09:15:00 AM,1.41,22.34,,,,,
11706,04/09/20 09:30:00 AM,1.40,22.34,,,,,
11707,04/09/20 09:45:00 AM,1.41,22.34,,,,,
11708,04/09/20 10:00:00 AM,1.08,22.30,,,,,
11709,04/09/20 10:15:00 AM,0.61,22.28,,,,,
11710,04/09/20 10:30:00 AM,0.30,22.24,,,,,
11711,04/09/20 10:45:00 AM,0.32,22.20,,,,,
11712,04/09/20 11:00:00 AM,0.45,22.16,,,,,
11713,04/09/20 11:15:00 AM,0.91,22.14,,,,,
11714,04/09/20 11:30:00 AM,1.36,22.10,,,,,
11715,04/09/20 11:45:00 AM,1.46,22.08,,,,,
11716,04/09/20 12:00:00 PM,1.86,22.06,,,,,
11717,04/09/20 12:15:00 PM,1.93,22.08,,,,,
11718,04/09/20 12:30:00 PM,1.90,22.08,,,,,
11719,04/09/20 12:45:00 PM,1.88,22.10,,,,,
11720,04/09/20 01:00:00 PM,1.94,22.14,,,,,
11721,04/09/20 01:15:00 PM,2.61,22.16,,,,,
11722,04/09/20 01:30:00 PM,3.37,22.22,,,,,
11723,04/09/20 01:45:00 PM,3.72,22.28,,,,,
11724,04/09/20 02:00:00 PM,3.77,22.30,,,,,
11725,04/09/20 02:15:00 PM,3.73,22.28,,,,,
11726,04/09/20 02:30:00 PM,3.62,22.26,,,,,
11727,04/09/20 02:45:00 PM,3.37,22.24,,,,,
11728,04/09/20 03:00:00 PM,3.11,22.22,,,,,
11729,04/09/20 03:15:00 PM,2.81,22.20,,,,,
11730,04/09/20 03:30:00 PM,2.34,22.18,,,,,
11731,04/09/20 03:45:00 PM,1.84,22.16,,,,,
11732,04/09/20 04:00:00 PM,1.50,22.14,,,,,
11733,04/09/20 04:15:00 PM,1.30,22.14,,,,,
11734,04/09/20 04:30:00 PM,1.07,22.12,,,,,
11735,04/09/20 04:45:00 PM,0.90,22.10,,,,,
11736,04/09/20 05:00:00 PM,0.80,22.10,,,,,
11737,04/09/20 05:15:00 PM,0.74,22.08,,,,,
11738,04/09/20 05:30:00 PM,0.63,22.06,,,,,
11739,04/09/20 05:45:00 PM,0.57,22.06,,,,,
11740,04/09/20 06:00:00 PM,0.45,22.06,,,,,
11741,04/09/20 06:15:00 PM,0.34,22.04,,,,,
11742,04/09/20 06:30:00 PM,0.27,22.04,,,,,
11743,04/09/20 06:45:00 PM,0.23,22.02,,,,,
11744,04/09/20 07:00:00 PM,0.25,22.02,,,,,
11745,04/09/20 07:15:00 PM,0.61,22.04,,,,,
11746,04/09/20 07:30:00 PM,1.72,22.08,,,,,
11747,04/09/20 07:45:00 PM,2.35,22.12,,,,,
11748,04/09/20 08:00:00 PM,2.78,22.14,,,,,
11749,04/09/20 08:15:00 PM,3.34,22.20,,,,,
11750,04/09/20 08:30:00 PM,3.64,22.22,,,,,
11751,04/09/20 08:45:00 PM,3.75,22.26,,,,,
11752,04/09/20 09:00:00 PM,3.80,22.30,,,,,
11753,04/09/20 09:15:00 PM,3.58,22.34,,,,,
11754,04/09/20 09:30:00 PM,3.59,22.36,,,,,
11755,04/09/20 09:45:00 PM,3.51,22.38,,,,,
11756,04/09/20 10:00:00 PM,3.45,22.40,,,,,
11757,04/09/20 10:15:00 PM,3.41,22.42,,,,,
11758,04/09/20 10:30:00 PM,3.40,22.46,,,,,
11759,04/09/20 10:45:00 PM,3.50,22.48,,,,,
11760,04/09/20 11:00:00 PM,3.54,22.48,,,,,
11761,04/09/20 11:15:00 PM,3.52,22.50,,,,,
11762,04/09/20 11:30:00 PM,3.51,22.52,,,,,
11763,04/09/20 11:45:00 PM,3.54,22.52,,,,,
11764,04/10/20 12:00:00 AM,3.58,22.54,,,,,
11765,04/10/20 12:15:00 AM,3.60,22.54,,,,,
11766,04/10/20 12:30:00 AM,3.55,22.56,,,,,
11767,04/10/20 12:45:00 AM,3.54,22.56,,,,,
11768,04/10/20 01:00:00 AM,3.52,22.56,,,,,
11769,04/10/20 01:15:00 AM,3.39,22.58,,,,,
11770,04/10/20 01:30:00 AM,3.37,22.58,,,,,
11771,04/10/20 01:45:00 AM,3.31,22.58,,,,,
11772,04/10/20 02:00:00 AM,3.24,22.58,,,,,
11773,04/10/20 02:15:00 AM,3.08,22.60,,,,,
11774,04/10/20 02:30:00 AM,2.94,22.60,,,,,
11775,04/10/20 02:45:00 AM,2.89,22.60,,,,,
11776,04/10/20 03:00:00 AM,2.83,22.60,,,,,
11777,04/10/20 03:15:00 AM,2.78,22.60,,,,,
11778,04/10/20 03:30:00 AM,2.70,22.60,,,,,
11779,04/10/20 03:45:00 AM,2.58,22.60,,,,,
11780,04/10/20 04:00:00 AM,2.51,22.60,,,,,
11781,04/10/20 04:15:00 AM,2.31,22.60,,,,,
11782,04/10/20 04:30:00 AM,2.05,22.60,,,,,
11783,04/10/20 04:45:00 AM,1.79,22.60,,,,,
11784,04/10/20 05:00:00 AM,1.54,22.58,,,,,
11785,04/10/20 05:15:00 AM,1.25,22.58,,,,,
11786,04/10/20 05:30:00 AM,1.00,22.58,,,,,
11787,04/10/20 05:45:00 AM,0.77,22.56,,,,,
11788,04/10/20 06:00:00 AM,0.57,22.56,,,,,
11789,04/10/20 06:15:00 AM,0.47,22.54,,,,,
11790,04/10/20 06:30:00 AM,0.37,22.54,,,,,
11791,04/10/20 06:45:00 AM,0.28,22.54,,,,,
11792,04/10/20 07:00:00 AM,0.23,22.52,,,,,
11793,04/10/20 07:15:00 AM,0.18,22.52,,,,,
11794,04/10/20 07:30:00 AM,0.16,22.52,,,,,
11795,04/10/20 07:45:00 AM,0.16,22.52,,,,,
11796,04/10/20 08:00:00 AM,0.25,22.52,,,,,
11797,04/10/20 08:15:00 AM,0.57,22.52,,,,,
11798,04/10/20 08:30:00 AM,0.93,22.52,,,,,
11799,04/10/20 08:45:00 AM,1.41,22.52,,,,,
11800,04/10/20 09:00:00 AM,1.60,22.52,,,,,
11801,04/10/20 09:15:00 AM,1.72,22.54,,,,,
11802,04/10/20 09:30:00 AM,1.84,22.54,,,,,
11803,04/10/20 09:45:00 AM,1.92,22.54,,,,,
11804,04/10/20 10:00:00 AM,1.99,22.56,,,,,
11805,04/10/20 10:15:00 AM,2.11,22.56,,,,,
11806,04/10/20 10:30:00 AM,2.46,22.60,,,,,
11807,04/10/20 10:45:00 AM,2.98,22.62,,,,,
11808,04/10/20 11:00:00 AM,3.50,22.64,,,,,
11809,04/10/20 11:15:00 AM,3.89,22.66,,,,,
11810,04/10/20 11:30:00 AM,4.02,22.66,,,,,
11811,04/10/20 11:45:00 AM,3.87,22.64,,,,,
11812,04/10/20 12:00:00 PM,3.60,22.62,,,,,
11813,04/10/20 12:15:00 PM,3.24,22.60,,,,,
11814,04/10/20 12:30:00 PM,2.86,22.60,,,,,
11815,04/10/20 12:45:00 PM,2.32,22.58,,,,,
11816,04/10/20 01:00:00 PM,1.80,22.56,,,,,
11817,04/10/20 01:15:00 PM,1.60,22.54,,,,,
11818,04/10/20 01:30:00 PM,1.51,22.52,,,,,
11819,04/10/20 01:45:00 PM,1.46,22.52,,,,,
11820,04/10/20 02:00:00 PM,1.27,22.50,,,,,
11821,04/10/20 02:15:00 PM,1.04,22.50,,,,,
11822,04/10/20 02:30:00 PM,0.79,22.48,,,,,
11823,04/10/20 02:45:00 PM,0.64,22.48,,,,,
11824,04/10/20 03:00:00 PM,0.55,22.46,,,,,
11825,04/10/20 03:15:00 PM,0.54,22.46,,,,,
11826,04/10/20 03:30:00 PM,0.61,22.46,,,,,
11827,04/10/20 03:45:00 PM,0.66,22.44,,,,,
11828,04/10/20 04:00:00 PM,0.72,22.44,,,,,
11829,04/10/20 04:15:00 PM,0.77,22.44,,,,,
11830,04/10/20 04:30:00 PM,0.83,22.44,,,,,
11831,04/10/20 04:45:00 PM,0.96,22.44,,,,,
11832,04/10/20 05:00:00 PM,1.01,22.44,,,,,
11833,04/10/20 05:15:00 PM,1.03,22.42,,,,,
11834,04/10/20 05:30:00 PM,1.00,22.42,,,,,
11835,04/10/20 05:45:00 PM,0.92,22.42,,,,,
11836,04/10/20 06:00:00 PM,0.87,22.42,,,,,
11837,04/10/20 06:15:00 PM,0.80,22.40,,,,,
11838,04/10/20 06:30:00 PM,0.66,22.38,,,,,
11839,04/10/20 06:45:00 PM,0.47,22.36,,,,,
11840,04/10/20 07:00:00 PM,0.34,22.36,,,,,
11841,04/10/20 07:15:00 PM,0.26,22.34,,,,,
11842,04/10/20 07:30:00 PM,0.21,22.34,,,,,
11843,04/10/20 07:45:00 PM,0.31,22.36,,,,,
11844,04/10/20 08:00:00 PM,0.57,22.38,,,,,
11845,04/10/20 08:15:00 PM,0.99,22.40,,,,,
11846,04/10/20 08:30:00 PM,1.96,22.44,,,,,
11847,04/10/20 08:45:00 PM,2.96,22.46,,,,,
11848,04/10/20 09:00:00 PM,3.37,22.48,,,,,
11849,04/10/20 09:15:00 PM,3.56,22.50,,,,,
11850,04/10/20 09:30:00 PM,3.68,22.52,,,,,
11851,04/10/20 09:45:00 PM,3.83,22.54,,,,,
11852,04/10/20 10:00:00 PM,4.05,22.58,,,,,
11853,04/10/20 10:15:00 PM,3.88,22.60,,,,,
11854,04/10/20 10:30:00 PM,3.74,22.62,,,,,
11855,04/10/20 10:45:00 PM,3.65,22.62,,,,,
11856,04/10/20 11:00:00 PM,3.87,22.64,,,,,
11857,04/10/20 11:15:00 PM,3.85,22.64,,,,,
11858,04/10/20 11:30:00 PM,3.82,22.64,,,,,
11859,04/10/20 11:45:00 PM,3.74,22.66,,,,,
11860,04/11/20 12:00:00 AM,3.83,22.66,,,,,
11861,04/11/20 12:15:00 AM,3.88,22.66,,,,,
11862,04/11/20 12:30:00 AM,3.74,22.66,,,,,
11863,04/11/20 12:45:00 AM,3.67,22.66,,,,,
11864,04/11/20 01:00:00 AM,3.54,22.66,,,,,
11865,04/11/20 01:15:00 AM,3.31,22.66,,,,,
